,price,property_type,subproperty_type,locality,construction_year,total_area_sqm,nbr_bedrooms,fl_furnished,fl_open_fire,terrace_sqm,garden_sqm,fl_swimming_pool,fl_floodzone,primary_energy_consumption_sqm,heating_type,fl_double_glazing,cadastral_income,kitchen_type,state_of_building
12987,795000.0,APARTMENT,APARTMENT,Veurne,2005.0,144.0,3.0,0,0,0.0,0.0,0,0,0.0,GAS,1,1082.0,3.0,3.7645085017161297
12988,294000.0,APARTMENT,APARTMENT,Antwerp,1965.0,85.0,1.0,0,0,5.0,0.0,0,0,244.0,GAS,1,1130.0,3.0,5.0
12989,280600.0,APARTMENT,APARTMENT,Leuven,2020.0,91.0,2.0,0,0,0.0,0.0,0,1,0.0,GAS,0,1110.9128915500442,3.507182872425378,4.0
12990,210000.0,HOUSE,HOUSE,Sint-Niklaas,1918.0,120.0,3.0,0,0,0.0,0.0,0,0,329.0,GAS,1,277.0,3.480313652845488,4.0
12991,775000.0,HOUSE,EXCEPTIONAL_PROPERTY,Antwerp,1904.0,195.0,3.0,0,0,19.0,0.0,0,1,450.0,GAS,0,1073.0,5.0,1.0
12992,275000.0,HOUSE,HOUSE,Tournai,1976.0,122.0,3.0,0,1,0.0,393.0,0,1,354.0,GAS,1,1063.0,3.0,6.0
12993,479000.0,HOUSE,HOUSE,Liège,2005.0,192.0,4.0,0,0,84.0,0.0,0,1,322.0,GAS,0,1600.0,3.0,3.724853635736711
12994,495000.0,APARTMENT,APARTMENT,Antwerp,2017.0,105.0,2.0,0,0,12.0,0.0,0,0,67.0,GAS,1,919.0,5.0,6.0
12995,225000.0,APARTMENT,APARTMENT,Neufchâteau,2015.0,85.0,2.0,0,0,12.0,0.0,0,0,121.0,GAS,1,704.0,5.0,4.9886244459797595
12996,1325000.0,HOUSE,OTHER_PROPERTY,Dendermonde,1918.0,320.0,4.0,0,1,11.0,42.0,0,0,1004.0,GAS,1,1127.0,4.0,4.0
12997,399000.0,APARTMENT,APARTMENT,Liège,2021.0,156.0,3.0,0,0,25.0,0.0,0,1,77.0,GAS,1,1274.7643773774732,3.0,6.0
12998,395000.0,HOUSE,HOUSE,Turnhout,1989.0,268.0,3.0,0,0,0.0,0.0,0,1,299.0,FUELOIL,1,1269.2288542516267,3.5504858106569777,4.0
12999,179000.0,APARTMENT,APARTMENT,Kortrijk,1979.0,90.0,1.0,0,0,0.0,0.0,0,0,189.0,GAS,1,1.0,3.468304214002543,3.999171420556924
13000,195000.0,HOUSE,HOUSE,Turnhout,1965.0,190.0,2.0,0,0,0.0,0.0,0,0,0.0,FUELOIL,1,1180.0,3.0,3.0
13001,199000.0,HOUSE,HOUSE,Turnhout,1930.0,180.0,3.0,0,0,0.0,0.0,0,0,357.0,GAS,1,555.0,3.4782368349725994,4.00733595200162
13002,475000.0,APARTMENT,DUPLEX,Brugge,2015.0,93.0,3.0,0,0,10.0,0.0,0,0,67.0,GAS,0,929.0,5.0,6.0
13003,305000.0,APARTMENT,APARTMENT,Oostend,2021.0,77.0,2.0,0,0,11.0,0.0,0,0,0.0,GAS,0,1144.6795828954866,3.516418813796453,4.0
13004,209000.0,APARTMENT,APARTMENT,Kortrijk,2023.0,66.0,1.0,0,0,21.0,0.0,0,0,99.0,GAS,0,1011.8270267822709,3.4800806838118943,4.0
13005,359500.0,APARTMENT,APARTMENT,Gent,1962.0,115.0,2.0,0,0,0.0,0.0,0,0,192.0,GAS,1,976.0,3.5370000128101413,4.0
13006,570000.0,HOUSE,MIXED_USE_BUILDING,Brussels,1970.0,176.0,2.0,0,0,0.0,90.0,0,0,200.0,GAS,1,1511.4079929972131,3.0,4.0
13007,273870.0,HOUSE,MIXED_USE_BUILDING,Hasselt,2020.0,181.0,3.0,0,0,0.0,0.0,0,0,0.0,GAS,1,1101.5993738121754,3.0,4.0
13008,350000.0,APARTMENT,APARTMENT,Brussels,2012.0,134.0,3.0,0,0,15.0,0.0,0,1,107.0,GAS,1,1206.954218532433,4.086605976864228,6.0
13009,315000.0,APARTMENT,APARTMENT,Brussels,1999.0,100.0,2.0,0,0,3.0,0.0,0,1,111.0,GAS,0,1158.5183907785363,3.0,6.0
13010,203514.0,APARTMENT,APARTMENT,Mouscron,2020.0,80.0,2.0,0,0,13.0,0.0,0,1,110.0,GAS,1,1004.2350567074759,3.0,6.0
13011,249900.0,HOUSE,MIXED_USE_BUILDING,Turnhout,1956.0,238.0,3.0,0,0,20.0,0.0,0,1,248.0,GAS,1,1390.0,5.0,5.0
13012,1550000.0,APARTMENT,DUPLEX,Brugge,1980.0,150.0,4.0,0,0,43.0,0.0,0,0,161.0,GAS,0,2238.0,3.987554459264521,4.0
13013,180000.0,APARTMENT,APARTMENT,Charleroi,1980.0,105.0,2.0,1,0,8.0,0.0,0,0,397.0,FUELOIL,1,971.694483752518,5.0,6.0
13014,275000.0,APARTMENT,FLAT_STUDIO,Brugge,1966.0,38.0,0.0,0,0,4.0,0.0,0,0,145.0,ELECTRIC,1,1103.1631591337496,4.0,3.0
13015,415000.0,HOUSE,BUNGALOW,Leuven,1972.0,117.0,2.0,0,0,0.0,0.0,0,0,448.0,GAS,1,2072.0,3.5852133056587983,4.0976358379536615
13016,389000.0,HOUSE,HOUSE,Veurne,1992.0,82.0,4.0,0,0,0.0,0.0,0,0,241.0,GAS,1,1260.9255694985618,3.0,3.7138059153212564
13017,175000.0,APARTMENT,APARTMENT,Kortrijk,1960.0,117.0,3.0,0,0,0.0,0.0,0,0,153.0,GAS,1,629.0,3.0,6.0
13018,285000.0,APARTMENT,APARTMENT,Sint-Niklaas,2010.0,95.0,2.0,0,0,8.0,0.0,0,0,95.0,GAS,1,1117.0019669932017,3.0,6.0
13019,171648.0,APARTMENT,APARTMENT,Charleroi,2016.0,83.0,2.0,0,0,0.0,0.0,0,0,122.0,GAS,0,960.1363113626935,3.0,6.0
13020,645000.0,HOUSE,HOUSE,Veurne,1974.0,212.0,4.0,0,0,22.0,0.0,0,0,281.0,GAS,1,1524.0,3.0,3.745585689517985
13021,325000.0,APARTMENT,APARTMENT,Brussels,2023.0,70.0,1.0,0,0,3.0,0.0,0,0,45.0,GAS,1,1172.3571987149685,5.0,6.0
13022,120000.0,HOUSE,HOUSE,Hasselt,1949.0,155.0,4.0,0,0,0.0,0.0,0,1,597.0,FUELOIL,0,897.0,2.6166633607251666,1.0
13023,385000.0,APARTMENT,APARTMENT,Dendermonde,2007.0,100.0,3.0,0,0,1.0,0.0,0,1,201.0,GAS,0,879.0,4.099779838932382,6.0
13024,195000.0,HOUSE,HOUSE,Tournai,1930.0,95.0,2.0,0,1,0.0,0.0,0,1,328.0,GAS,1,441.0,3.0,4.0
13025,298000.0,APARTMENT,APARTMENT,Brugge,1967.0,44.0,1.0,0,0,0.0,0.0,0,0,0.0,GAS,0,475.0,3.527216362970055,4.049091923891883
13026,930000.0,HOUSE,VILLA,Halle-Vilvoorde,1977.0,360.0,6.0,0,0,30.0,500.0,0,0,118.0,GAS,0,2009.6050784075492,5.0,5.0
13027,299000.0,APARTMENT,GROUND_FLOOR,Antwerp,2019.0,88.0,2.0,0,0,0.0,90.0,0,0,7.0,GAS,1,1136.3762981384107,3.5141476806724183,4.0
13028,349000.0,APARTMENT,APARTMENT,Halle-Vilvoorde,1976.0,128.0,3.0,0,1,0.0,0.0,0,1,166.0,GAS,1,1205.5703377785817,3.0,4.0
13029,1250000.0,HOUSE,HOUSE,Brussels,1921.0,495.0,5.0,0,0,26.0,230.0,0,0,347.0,GAS,1,3896.0,5.0,3.0
13030,450000.0,APARTMENT,APARTMENT,Brussels,1974.0,113.0,3.0,0,0,14.0,0.0,0,0,184.0,GAS,0,1633.0,5.0,4.0
13031,340000.0,HOUSE,VILLA,Liège,1997.0,147.0,3.0,0,0,0.0,605.0,0,0,236.0,FUELOIL,1,924.0,3.5480275459985595,4.066577020077094
13032,205000.0,HOUSE,HOUSE,Arlon,1918.0,110.0,2.0,0,0,10.0,100.0,0,1,542.0,GAS,0,580.0,1.0,1.0
13033,550000.0,HOUSE,HOUSE,Antwerp,1968.0,404.0,5.0,0,0,0.0,0.0,0,1,500.0,GAS,1,1483.7303771395734,3.6519704043217573,4.154798412680737
13034,253700.0,HOUSE,EXCEPTIONAL_PROPERTY,Charleroi,2021.0,124.0,3.0,0,0,0.0,0.0,0,1,90.0,GAS,0,1073.6864982270663,3.0,3.6970342136376013
13035,850000.0,HOUSE,HOUSE,Mouscron,1999.0,559.0,3.0,0,0,0.0,0.0,1,0,210.0,GAS,1,3297.0,3.722989819415793,4.0
13036,435000.0,HOUSE,FARMHOUSE,Veurne,1955.0,180.0,3.0,0,0,0.0,0.0,0,0,1304.0,WOOD,0,1324.5840860202195,1.0,1.0
13037,179000.0,APARTMENT,GROUND_FLOOR,Sint-Niklaas,2005.0,89.0,2.0,0,0,0.0,0.0,0,0,126.0,GAS,1,789.0,3.4686891720370348,4.0
13038,209000.0,APARTMENT,APARTMENT,Mechelen,1995.0,62.0,1.0,0,0,3.0,0.0,0,0,444.0,GAS,1,1011.8270267803535,3.0,4.0
13039,395000.0,HOUSE,HOUSE,Brugge,2002.0,160.0,4.0,0,0,0.0,429.0,0,0,119.0,GAS,1,771.0,3.5503873079313633,4.0
13040,595000.0,APARTMENT,APARTMENT,Brussels,2004.0,145.0,2.0,0,1,14.0,0.0,0,0,168.0,GAS,1,3105.0,5.0,5.033532956260827
13041,695000.0,APARTMENT,APARTMENT,Brussels,2024.0,127.0,2.0,0,0,31.0,0.0,0,1,95.0,GAS,1,1684.3930920674286,5.0,6.0
13042,645000.0,APARTMENT,APARTMENT,Kortrijk,1890.0,136.0,3.0,0,0,11.0,0.0,0,0,110.0,GAS,0,1615.199052463126,3.6451163574917675,4.0
13043,319000.0,HOUSE,TOWN_HOUSE,Antwerp,1963.0,169.0,3.0,0,1,0.0,90.0,0,1,375.0,GAS,1,1164.05391406224,4.0,1.0
13044,179000.0,HOUSE,HOUSE,Turnhout,1936.0,120.0,2.0,0,0,0.0,0.0,0,0,1090.0,FUELOIL,1,312.0,3.46832481427365,3.9990235910117535
13045,285000.0,APARTMENT,APARTMENT,Antwerp,1975.0,151.0,3.0,0,0,35.0,0.0,0,0,179.0,ELECTRIC,0,1117.0019670430147,3.0,3.700914141669371
13046,1545000.0,HOUSE,HOUSE,Antwerp,1970.0,360.0,4.0,0,1,0.0,315.0,0,0,147.0,GAS,1,2863.0,5.0,5.0
13047,299000.0,HOUSE,HOUSE,Huy,2004.0,120.0,3.0,0,1,40.0,750.0,0,1,311.0,GAS,1,624.0,3.514046380915336,4.0
13048,225000.0,HOUSE,HOUSE,Aalst,1960.0,187.0,3.0,0,0,0.0,440.0,0,0,915.0,GAS,1,443.0,4.0,1.0
13049,630000.0,APARTMENT,APARTMENT,Brugge,1989.0,55.0,2.0,0,0,0.0,0.0,0,0,164.0,GAS,1,1594.4408405704362,3.6394385246816805,4.0
13050,645000.0,HOUSE,HOUSE,Brussels,1920.0,245.0,4.0,0,0,0.0,25.0,0,1,345.0,GAS,1,1968.0,4.0,1.0
13051,158000.0,HOUSE,HOUSE,Aalst,1948.0,127.0,3.0,0,0,0.0,0.0,0,0,546.0,GAS,0,401.0,3.4606692418851512,4.0
13052,199000.0,APARTMENT,APARTMENT,Oudenaarde,1977.0,99.0,2.0,0,1,0.0,0.0,0,0,215.0,GAS,1,997.9882188536642,3.4782689163264022,4.007135284511557
13053,235000.0,HOUSE,HOUSE,Liège,1918.0,130.0,4.0,0,1,4.0,0.0,0,1,369.0,GAS,1,720.0,4.0,4.0
13054,195000.0,APARTMENT,APARTMENT,Halle-Vilvoorde,1971.0,56.0,1.0,0,0,8.0,0.0,0,1,195.0,GAS,1,723.0,3.0,4.0
13055,440000.0,HOUSE,HOUSE,Halle-Vilvoorde,1972.0,263.0,6.0,0,1,0.0,0.0,0,1,381.0,FUELOIL,1,1331.5034899964228,4.0,1.0
13056,200000.0,HOUSE,HOUSE,Turnhout,1949.0,163.0,0.0,0,0,0.0,0.0,0,0,485.0,GAS,0,999.3720996465015,3.478763792360577,4.0075559771844045
13057,895000.0,HOUSE,HOUSE,Brugge,1934.0,153.0,3.0,0,0,0.0,0.0,0,1,148.0,GAS,0,1961.1692506684585,3.8227026361120635,4.299937384812836
13058,695000.0,APARTMENT,APARTMENT,Brugge,1956.0,72.0,2.0,0,0,0.0,0.0,0,1,196.0,GAS,0,1684.3930921054261,3.6640424668587257,4.0
13059,299000.0,APARTMENT,APARTMENT,Veurne,2007.0,65.0,2.0,0,0,4.0,0.0,0,1,247.0,ELECTRIC,0,825.0,3.0,4.0
13060,239000.0,APARTMENT,APARTMENT,Mouscron,2022.0,108.0,3.0,0,0,25.0,0.0,0,1,104.0,GAS,1,1053.3434505303426,5.0,6.0
13061,360000.0,HOUSE,TOWN_HOUSE,Halle-Vilvoorde,1977.0,160.0,3.0,0,0,0.0,80.0,0,0,465.0,GAS,0,870.0,4.0,4.0
13062,695000.0,APARTMENT,DUPLEX,Brugge,2009.0,88.0,2.0,0,0,4.0,0.0,0,0,163.0,GAS,1,1222.0,3.0,3.7519716071427003
13063,514000.0,APARTMENT,APARTMENT,Brussels,2024.0,75.0,1.0,0,0,29.0,0.0,0,0,45.0,GAS,1,1433.9106685837169,5.0,5.024281625815485
13064,549000.0,APARTMENT,GROUND_FLOOR,Verviers,2018.0,120.0,3.0,0,0,17.0,0.0,1,0,146.0,GAS,1,1482.3464963121337,5.0,6.0
13065,292000.0,HOUSE,HOUSE,Leuven,1953.0,125.0,3.0,0,0,0.0,0.0,0,1,280.0,GAS,0,1126.6891325875376,3.5242923875046586,4.046259703086298
13066,649000.0,HOUSE,APARTMENT_BLOCK,Antwerp,1989.0,264.0,6.0,0,1,6.0,150.0,0,0,232.0,GAS,1,2435.0,4.0,1.0
13067,655000.0,APARTMENT,PENTHOUSE,Veurne,2023.0,99.0,2.0,0,0,62.0,0.0,0,0,0.0,GAS,1,1629.037860396982,5.0,4.0
13068,230000.0,APARTMENT,APARTMENT,Nivelles,2014.0,65.0,1.0,0,1,0.0,0.0,0,1,94.0,GAS,1,782.0,3.0,6.0
13069,275000.0,HOUSE,HOUSE,Veurne,1956.0,320.0,4.0,0,0,0.0,699.0,0,0,317.0,GAS,0,1168.0,3.5050759667946574,4.0
13070,185000.0,APARTMENT,SERVICE_FLAT,Aalst,2019.0,58.0,1.0,0,0,2.0,0.0,0,0,0.0,GAS,1,978.6138877520859,3.0,4.0
13071,379000.0,HOUSE,BUNGALOW,Dendermonde,1978.0,190.0,3.0,0,1,35.0,325.0,0,1,619.0,GAS,0,2098.0,4.0,1.0
13072,445000.0,HOUSE,MIXED_USE_BUILDING,Nivelles,1955.0,181.0,4.0,0,1,8.0,70.0,0,1,404.0,GAS,1,3194.0,1.0,4.0
13073,229990.0,APARTMENT,APARTMENT,Brussels,1958.0,81.0,2.0,0,0,8.0,300.0,0,1,123.0,GAS,1,1040.8746846084803,5.0,5.0
13074,1375000.0,APARTMENT,APARTMENT,Brugge,1996.0,84.0,3.0,0,0,0.0,0.0,0,1,73.0,GAS,0,2625.432031240705,3.921437554249354,4.0
13076,389000.0,HOUSE,APARTMENT_BLOCK,Antwerp,1874.0,130.0,0.0,0,0,0.0,0.0,0,0,374.0,GAS,1,394.0,3.5722374548618228,4.087477224047788
13077,345500.0,APARTMENT,APARTMENT,Liège,2022.0,158.0,4.0,0,0,36.0,0.0,0,1,108.0,GAS,0,1200.7267549602932,3.0,6.0
13078,849000.0,APARTMENT,APARTMENT,Brugge,2007.0,109.0,2.0,0,0,0.0,0.0,0,1,93.0,GAS,1,1897.51073420371,3.722334883708956,4.0
13079,515000.0,HOUSE,MANOR_HOUSE,Leuven,1938.0,280.0,4.0,0,0,18.0,0.0,0,1,334.0,FUELOIL,1,1791.0,3.0,3.729244687871105
13080,210000.0,APARTMENT,APARTMENT,Brussels,1967.0,72.0,2.0,0,0,6.0,0.0,0,1,245.0,GAS,1,1013.2109075798796,3.0,3.691617189516569
13081,269000.0,APARTMENT,DUPLEX,Hasselt,2005.0,132.0,4.0,0,0,10.0,0.0,0,1,180.0,GAS,0,1094.85987435901,5.0,4.0
13082,365000.0,APARTMENT,APARTMENT,Oostend,1969.0,58.0,1.0,1,0,0.0,0.0,0,1,225.0,ELECTRIC,1,780.0,4.0,4.0
13083,725000.0,APARTMENT,APARTMENT,Oostend,1991.0,144.0,3.0,0,0,80.0,0.0,0,0,194.0,GAS,1,1437.0,3.0,4.0
13084,275000.0,APARTMENT,APARTMENT,Brussels,1969.0,65.0,1.0,0,1,15.0,0.0,0,1,109.0,GAS,1,1507.0,3.0,3.699470070246428
13085,239000.0,HOUSE,HOUSE,Veurne,1930.0,113.0,2.0,0,0,0.0,0.0,0,0,691.0,PELLET,0,466.0,2.6615897312791557,1.0
13086,1495000.0,HOUSE,VILLA,Halle-Vilvoorde,1925.0,383.0,6.0,0,1,0.0,0.0,1,1,322.0,FUELOIL,1,2791.497726382225,3.966860216730053,4.0
13087,260000.0,APARTMENT,APARTMENT,Antwerp,1978.0,99.0,2.0,0,0,0.0,0.0,0,0,132.0,GAS,1,1082.4049472219697,3.0,3.697815157618437
13088,255000.0,APARTMENT,GROUND_FLOOR,Mechelen,1963.0,84.0,2.0,0,0,12.0,82.0,0,1,210.0,GAS,1,801.0,3.0,6.0
13089,845000.0,APARTMENT,APARTMENT,Brussels,1957.0,185.0,3.0,0,0,5.0,0.0,0,0,192.0,GAS,1,1891.9752109861147,3.0,6.0
13090,359999.0,HOUSE,HOUSE,Charleroi,1940.0,295.0,6.0,0,0,40.0,500.0,0,0,461.0,GAS,1,1294.0,3.0,4.0
13091,249900.0,HOUSE,HOUSE,Antwerp,1930.0,115.0,3.0,0,0,0.0,27.0,0,0,756.0,GAS,1,696.0,4.0,4.0
13092,189000.0,APARTMENT,FLAT_STUDIO,Brussels,1973.0,42.0,0.0,0,0,5.0,0.0,0,1,221.0,GAS,0,857.0,4.0,1.0
13093,335000.0,HOUSE,HOUSE,Nivelles,1979.0,150.0,4.0,0,1,30.0,736.0,0,1,347.0,FUELOIL,1,1514.0,3.0,4.0
13094,219000.0,APARTMENT,APARTMENT,Antwerp,1973.0,90.0,2.0,0,1,5.0,0.0,0,1,119.0,GAS,1,823.0,3.483825837477799,4.0
13095,215000.0,HOUSE,HOUSE,Turnhout,1954.0,161.0,4.0,0,0,0.0,0.0,0,0,557.0,FUELOIL,1,475.0,3.20566720920223,3.0
13096,247000.0,HOUSE,HOUSE,Marche-en-Famenne,1959.0,122.0,3.0,1,0,30.0,2000.0,0,0,116.0,GAS,1,450.0,3.0,5.0
13097,359000.0,APARTMENT,PENTHOUSE,Liège,1965.0,145.0,4.0,0,0,33.0,0.0,0,0,395.0,FUELOIL,1,1130.0,3.0,6.0
13098,1090000.0,HOUSE,APARTMENT_BLOCK,Halle-Vilvoorde,1972.0,534.0,12.0,0,1,0.0,0.0,0,0,271.0,GAS,1,4730.0,4.0,4.0
13099,1595000.0,HOUSE,HOUSE,Turnhout,1930.0,439.0,3.0,0,1,0.0,0.0,0,0,292.0,FUELOIL,1,3203.0,4.0047664317195375,4.0
13100,375000.0,HOUSE,HOUSE,Charleroi,1982.0,187.0,3.0,0,1,0.0,7215.0,0,1,325.0,FUELOIL,1,1517.0,3.0,4.0
